"";"text";"created_at";"screen_name";"status_id";"favorite_count";"retweet_count";"hashtags";"is_retweet";"is_quote"
"2913";" Kyrgios wins a great encounter against Tsonga. Cilic qualifies for the fourth round after beating Harrison. My report ";"2018-01-19 12:18:12";"GabeTennis";"954327129315053568";0;0;"AusOpen";FALSE;FALSE
"2914";"What a solid performance from #Kyrgios against a classy #tsonga. 2018 is gonna be his year  up arrow #ausopen";"2018-01-19 12:18:12";"anncgee";"954327127494508544";0;0;"Kyrgios tsonga ausopen";FALSE;FALSE
"2915";"Finally ESPN 2 got their heads out of their butts. Bold tennis from Kontaveit down the stretch. ";"2018-01-19 12:18:06";"SportsDroppings";"954327103792705543";0;0;"AusOpen";FALSE;FALSE
"2916";"""That could be the moment that changes this game.""

 Estonia  Anett Kontaveit closes out an epic game with a clean return winner.  direct hit 

#7Tennis  ";"2018-01-19 12:18:06";"7tennis";"954327101645111296";10;1;"7Tennis AusOpen";FALSE;FALSE
"2917";"Game. Set. Match. Kontaveit

6-3
1-6
6-3

Nice winning bet at 2.2x after having the night off... ";"2018-01-19 12:18:00";"CherryAnalysts";"954327077204971525";0;0;"AusOpen";FALSE;FALSE
"2918";"2 match points for Kontaveit #ausopen";"2018-01-19 12:17:56";"mchastain81";"954327060687851520";0;0;"ausopen";FALSE;FALSE
"2919";"Kontaveit! What a match, honestly one of the best women's battles I've seen in a while. ";"2018-01-19 12:17:55";"TylerGreenaway";"954327057659445251";0;0;"AusOpen";FALSE;FALSE
"2920";"Kontaveit is coming and everybodys jumping #ausopen ";"2018-01-19 12:17:51";"tennisimo";"954327038319583232";4;0;"ausopen";FALSE;FALSE
"2921";" 

@NickKyrgios takes down idol @tsonga7 to reach fourth round 

READ:  ";"2018-01-19 12:17:49";"toisports";"954327031742803969";3;0;"AusOpen";FALSE;FALSE
"2922";"Bertens goes long with the forehand and we go to deuce. ";"2018-01-19 12:17:42";"MasterMind5991";"954327000566587392";0;0;"AusOpen";FALSE;FALSE
"2923";"Kontaveit on a mission to upset Ostapenko. Grit and commitment abound. ";"2018-01-19 12:17:39";"downthetee";"954326991548944384";0;1;"AusOpen";FALSE;FALSE
"2924";"Kontaveit rises to the occasion!

Ostapenko will serve to stay in the match at 3-5.

 ";"2018-01-19 12:17:38";"FSAsiaLive";"954326983999070208";1;0;"AusOpen";FALSE;FALSE
"2925";"I feel like this would be the biggest win of Kontaveit's career so far. #ausopen #AustralianOpen2018 #australianopen #Kontaveit";"2018-01-19 12:17:22";"djstrasse";"954326916256927744";0;0;"ausopen AustralianOpen2018 australianopen Kontaveit";FALSE;FALSE
"2926";"Nice forehand volley winner from Wozniacki and it is now 40-30 in game six of the opening set. ";"2018-01-19 12:17:18";"MasterMind5991";"954326899626467328";0;0;"AusOpen";FALSE;FALSE
"2927";"What a hold. Beautiful beautiful tennis. ";"2018-01-19 12:17:14";"swambi";"954326884187361281";0;0;"AusOpen";FALSE;FALSE
"2928";"Up close and powerful: Marin Cilic defeats Ryan Harrison in straight sets at  |  ";"2018-01-19 12:17:12";"Tennis";"954326877535170560";15;2;"AusOpen";FALSE;FALSE
"2929";"I hope I'm not the only one who HATES Ostapenko. #ausopen";"2018-01-19 12:17:10";"npranay180";"954326867720339457";1;0;"ausopen";FALSE;FALSE
"2930";"Ostapenko and Kontaveit are playing out of their skin. Havent seen much of the first two sets due to Kyrgios v Tsonga but from what it looks like, its yet another epic from this #ausopen";"2018-01-19 12:17:09";"CaelumFerra";"954326862146166784";0;0;"ausopen";FALSE;FALSE
"2931";"#kiatennis at the #ausopen ";"2018-01-19 12:16:58";"alysmith88";"954326817820655616";1;0;"kiatennis ausopen";FALSE;FALSE
"2932";"Kyrgios only 4 wins away from the title  eyes  @AustralianOpen ";"2018-01-19 12:16:57";"SafeTennisTips";"954326811810332672";1;0;"AusOpen";FALSE;FALSE
"2933";" if I wanted to watch two guys serve dozens of double faults and languish around the court for a few hours in 40+ degree heat, I'd just pick up a racket and walk down to my local court. Close the roof next time";"2018-01-19 12:16:50";"apetkovs";"954326783146393600";0;0;"AusOpen";FALSE;FALSE
"2934";"Nice volley forehand from Bertens and she has two game points to make it 2-4 in the opening set. ";"2018-01-19 12:16:49";"MasterMind5991";"954326777777741831";0;0;"AusOpen";FALSE;FALSE
"2935";"Unbelievably. #kontaveit ";"2018-01-19 12:16:40";"siradisimakine";"954326741132161025";0;0;"kontaveit AusOpen";FALSE;FALSE
"2936";"What a win for @NickKyrgios  clapping hands  clapping hands  clapping hands 
";"2018-01-19 12:16:35";"AKIANO";"954326721485877248";0;0;"AusOpen";FALSE;FALSE
"2937";"The Baltic battle is quiet extra. 

";"2018-01-19 12:16:29";"luc_jac";"954326696307683328";1;0;"AusOpen";FALSE;FALSE
"2938";"Is Kyrgios Australian enough yet? ";"2018-01-19 12:16:27";"LukeBots";"954326686266376192";0;1;"AusOpen";FALSE;FALSE
"2939";"Bertens hits an easy forehand winner into the open court. She now leads 30-15 in game six of the opening set. ";"2018-01-19 12:16:26";"MasterMind5991";"954326681954611200";0;0;"AusOpen";FALSE;FALSE
"2940";"Kyrgios will win this year's   fire ";"2018-01-19 12:16:25";"fisherese";"954326677529624576";0;0;"AusOpen";FALSE;FALSE
"2941";"So awesome! @NickKyrgios &amp; #WillSmith  ";"2018-01-19 12:16:16";"BrandonMcKay6";"954326642779803649";3;0;"WillSmith AusOpen";FALSE;FALSE
"2942";"GAME! 5-3 for Anett Kontaveit! The Estonian is now just a game away from R4! COME OOOON! ";"2018-01-19 12:16:10";"denidelev";"954326617928630272";0;0;"AusOpen";FALSE;FALSE
"2943";"@jhanra11 @NickKyrgios @Anita_Butters and I can proudly say weve been big fans since the days he was playing in the Traralgon juniors! I remember all those all-night Wimbledon-watching marathons too... #ausopen #Kyrgios";"2018-01-19 12:16:03";"tpwkelly";"954326587272454145";0;0;"ausopen Kyrgios";FALSE;FALSE
"2944";"Bertens nets the backhand. 15-all now in game six of the opening set. ";"2018-01-19 12:15:59";"MasterMind5991";"954326570495221760";0;0;"AusOpen";FALSE;FALSE
"2945";"The latest Manchester Sport!  #ausveng #ausopen";"2018-01-19 12:15:59";"manchestersport";"954326569652310017";0;0;"ausveng ausopen";FALSE;FALSE
"2946";"Kyrgios is really making an effort to be better...both on court &amp; off. He's winning me over  raising hands   #7Tennis  Australia ";"2018-01-19 12:15:57";"R05ina";"954326563352268800";1;0;"AusOpen 7Tennis";FALSE;FALSE
"2947";"Yesterday's two bets priced over evens and at 9/4 are both winners! ";"2018-01-19 12:15:51";"SafeTennisTips";"954326537679048705";4;0;"AusOpen";FALSE;FALSE
"2948";"Now, over to Ostapenko and Kontaveit's fireworks
Where an upset is almost upon us

So much adrenaline just watching ";"2018-01-19 12:15:50";"ZENIADCUNHA";"954326533572722688";0;0;"AusOpen";FALSE;FALSE
"2949";"Match over in one hour #ausopen #Wozniacki too good";"2018-01-19 12:15:50";"kittykhan";"954326530510929922";0;0;"ausopen Wozniacki";FALSE;FALSE
"2950";"Some people like summer, some, autumn. My favourite season? Tennis season.  herb  fallen leaf  sun with face  snowflake  tennis  ";"2018-01-19 12:15:38";"bewilderedbarry";"954326481106231297";0;0;"AusOpen";FALSE;FALSE
"2951";"Wozniacki's forehand lands long. Bertens leads 15-0 in game six of the opening set. Due to time difference I will stop calling at the end of the first set. ";"2018-01-19 12:15:36";"MasterMind5991";"954326473384517632";1;0;"AusOpen";FALSE;FALSE
"2952";"PENKO IS A BREAK DOWN IN THE FINAL SET VS KONTAVEIT #ausopen";"2018-01-19 12:15:35";"RashmiK01";"954326469022552064";0;0;"ausopen";FALSE;FALSE
"2953";"Kontaveit consolidates the break and shes a game away from the upset. Leads No.7 Ostapenko 5-3*. ";"2018-01-19 12:15:29";"WTA_insider";"954326444586369024";16;5;"AusOpen";FALSE;FALSE
"2954";" Australia   (1/32 Final)

 United States  (45) R. Harrison  0 - 3 M. #ili (6)  Croatia  
 United States  6  3  6
 Croatia  7  6  7  white heavy check mark 

Next Round:  Spain  (11) P. Carreno-Busta";"2018-01-19 12:15:22";"nanoaliaga";"954326416732147713";1;0;"AusOpen Čilić";FALSE;FALSE
"2955";"@AustralianOpen @RodLaverArena @TennisAusGIG She might ";"2018-01-19 12:15:14";"DionCGauthier";"954326383207092224";1;0;"AusOpen";FALSE;FALSE
"2956";"Lots of people saying the solution to the heat during the  is to close the roofs. I get why that seems the best option, but there would be no circulation in the stadiums, still, hot air and the arenas will just retain the heat anyway. Something else needs to be done.";"2018-01-19 12:15:06";"AngusB96";"954326349308555264";0;0;"AusOpen";FALSE;FALSE
"2957";"This Kontaveit v Ostapenko match is even more excellent and entertaining than I anticipated ";"2018-01-19 12:15:02";"sambarkersport";"954326330207858689";1;0;"AusOpen";FALSE;FALSE
"2958";"Wozniacki complaining about someone in the crowd before starting game six of the opening set. Bertens with a fault. ";"2018-01-19 12:14:55";"MasterMind5991";"954326302420430848";0;0;"AusOpen";FALSE;FALSE
"2959";".@AustralianOpen: @rohanbopanna, @divijsharan enter pre-quarters



READ:  ";"2018-01-19 12:14:52";"Sports_NDTV";"954326287052451845";5;2;"AusOpen";FALSE;FALSE
"2960";"Watching Rory play golf in Abu Dhabi and Caro Wozniacki play tennis at  at the same time. The memories... #DavidLee #Sports #UpAllNight ";"2018-01-19 12:14:42";"DarthSteimel";"954326247881887745";1;0;"AusOpen DavidLee Sports UpAllNight";FALSE;FALSE
"2961";"As if Nadal's draw wasn't easy enough, Carreo Busta just made it a whole lot easier for him by knocking out Gilles Muller - who beat him in an epic match at Wimbledon '17  smiling face with heart-eyes  #ausopen #Nadal";"2018-01-19 12:14:20";"RashmiK01";"954326154697232385";8;0;"ausopen Nadal";FALSE;FALSE
"2962";"Extra benefit of watching  through 7AM EST. #SleepisfortheWeak ";"2018-01-19 12:14:19";"Roflcart";"954326149311746050";61;3;"AusOpen SleepisfortheWeak";FALSE;FALSE
"2963";"Is it safe to say it yet? Kyrgios... Focus is an awful flick mate #ausopen";"2018-01-19 12:14:14";"rambogoraya";"954326131359936512";0;0;"ausopen";FALSE;FALSE
"2964";"WATCH: Nick Kyrgios's hilarious fan boy moment with Will Smith. 

 ";"2018-01-19 12:14:03";"7Sport";"954326083809157122";33;7;"AusOpen";FALSE;FALSE
"2965";"After Caro's previous comeback she better go all the way and win this thing ";"2018-01-19 12:13:48";"Miz_Tebo";"954326018797506560";1;0;"AusOpen";FALSE;FALSE
"2966";"Tennis sportsmanship is the best sportsmanship. #Kyrgios #Tsonga   hugging face  two hearts   ";"2018-01-19 12:13:29";"Tazzie_D";"954325940137615360";6;1;"Kyrgios Tsonga AusOpen";FALSE;FALSE
"2967";"Can [30] Kiki #Bertens cause an upset on @RodLaverArena?

 @TennisAusGIG ";"2018-01-19 12:13:07";"AustralianOpen";"954325848751878144";54;14;"Bertens AusOpen";FALSE;FALSE
"2968";"Bertens goes long with the forehand return and Wozniacki holds for 4-1 in the opening set. ";"2018-01-19 12:12:55";"MasterMind5991";"954325797065564160";0;0;"AusOpen";FALSE;FALSE
"2969";"Best for the last!

The final men's singles match of the day saw Kyrgios win an electric four-setter against his idol Tsonga 

Full report &amp;  Men's singles round-up:  ";"2018-01-19 12:12:52";"thefield_in";"954325785023717376";0;0;"AusOpen";FALSE;FALSE
"2970";"Kontaveit up a break in the third against Ostapenko  eyes  police car light  ";"2018-01-19 12:12:48";"JedTennis";"954325768049393664";0;0;"AusOpen";FALSE;FALSE
"2971";"Deuce #7 here. More than 12 minutes already! This game is everything that a fan wants to see!  #Ostapenko #Kontaveit";"2018-01-19 12:12:35";"Mercurial_Zen";"954325715914076161";0;0;"AusOpen Ostapenko Kontaveit";FALSE;FALSE
"2972";"Bertens nets the backhand. Three game points for Wozniacki to make it a 4-1 lead ";"2018-01-19 12:12:29";"MasterMind5991";"954325690945556480";0;0;"AusOpen";FALSE;FALSE
"2973";"@NickKyrgios Great result!! Keep up the good work. Good match to watch.  2018 #7Tennis #Kyrgios @7Sport";"2018-01-19 12:12:14";"NKokoris";"954325627724709891";0;0;"AusOpen AusOpen2018 7Tennis Kyrgios";FALSE;FALSE
"2974";"Solid performance @NickKyrgios ";"2018-01-19 12:12:13";"beatdown155";"954325622343417857";5;0;"AusOpen";FALSE;FALSE
"2975";"The crowd is trying SO HARD to get Kontaveit over the line here. Massive service game coming up. ";"2018-01-19 12:12:04";"Ace_TheProfits";"954325585978826757";3;0;"AusOpen";FALSE;FALSE
"2976";"And on the 5th break point, Kontaveit breaks Ostapenko #ausopen";"2018-01-19 12:12:03";"mchastain81";"954325580463427584";1;1;"ausopen";FALSE;FALSE
"2977";"GAME! Huge break for Kontaveit to take 4-3 lead and serves in the 3rd and final set! Come on, Anett! ";"2018-01-19 12:11:59";"denidelev";"954325562012700672";0;0;"AusOpen";FALSE;FALSE
"2978";"The agony and the ecstasy of Fernando Verdasco's serve! Photos from R2 #FernandoVerdasco #Verdasco #FeVer #ausopen ";"2018-01-19 12:11:57";"raindelaysplay";"954325556006305793";0;0;"FernandoVerdasco Verdasco FeVer ausopen";FALSE;FALSE
"2979";"Second ace of the match from Wozniacki and she now leads 30-0 in game five of the opening set. ";"2018-01-19 12:11:54";"MasterMind5991";"954325540445478913";0;0;"AusOpen";FALSE;FALSE
"2980";"So, Tsonga lost to Kyrgios despite:
 - Hitting more winners (Tsonga: 70 | Kyrgios: 54)
 - Recording more breaks of serve (2 to 1)
 - Winning a higher percentage of points on 1st serve (87% to 79%)
 - And winning more total points (144 to 142)
";"2018-01-19 12:11:42";"ESPNAusNZ";"954325493037191169";25;11;"AusOpen";FALSE;FALSE
"2981";"Impressive second round wins for both Bopanna and Sharan in the Men's doubles,  

";"2018-01-19 12:11:39";"anjali_banerjee";"954325480169066496";5;0;"AusOpen";FALSE;FALSE
"2982";"Kontaveit finds the sideline with a big backhand return and finally breaks after a 12+ minute game. *4-3. ";"2018-01-19 12:11:37";"WTA_insider";"954325473105870848";14;5;"AusOpen";FALSE;FALSE
"2983";"Absolutely loving the level of #Ostapenko - #Kontaveit.. 

One of the best '7th game of a set' I have ever watched ! 

7x Deuce already.

Plus it's a baltic rivalry  beaming face with smiling eyes  beaming face with smiling eyes  

@TennisPodcast @ChipundCharge #ausopen @AustralianOpen #drama #tennis";"2018-01-19 12:11:35";"AtleticoDave";"954325462171443206";3;0;"Ostapenko Kontaveit ausopen drama tennis";FALSE;FALSE
"2984";"Bertens nets the forehand to start game five of the opening set. ";"2018-01-19 12:11:28";"MasterMind5991";"954325435432628224";0;0;"AusOpen";FALSE;FALSE
"2985";"@marta_kostyuk congrats Marta, you played a fantastic   flexed biceps  Ciao  winking face ";"2018-01-19 12:11:24";"AlanIlMagi";"954325415941885953";0;0;"AusOpen";FALSE;FALSE
"2986";"This game has lasted over 12 minutes. #ausopen";"2018-01-19 12:11:20";"mchastain81";"954325399491792896";0;0;"ausopen";FALSE;FALSE
"2987";"@jwyeNFL YES!!! Exactly... people need to get off his back. There are going to be highs and lows, it is sport after all. Kyrgios is expericing a high right now so it'll be interesting to see if his 'loyal' fans still support him the next time he loses a match or experiences a low ";"2018-01-19 12:11:17";"BWall4444";"954325388657741824";0;0;"AusOpen";FALSE;FALSE
"2988";"@ladbrokescomau Great to see Randy supporting his brother #NickKyrgios at #melbourne in  2018 #AustralianOpen #AustralianOpen2018  face with tears of joy  face with tears of joy  face with tears of joy  @7Sport @AustralianOpen ";"2018-01-19 12:11:17";"multioptioned";"954325387391025152";1;0;"NickKyrgios melbourne AusOpen AusOpen2018 AustralianOpen AustralianOpen2018";FALSE;FALSE
"2989";"#winner #winning  #win this chair! @AngelusDirect #AngelusDirect ";"2018-01-19 12:11:17";"Nancerelli2";"954325387135279104";0;0;"winner winning AusOpen win AngelusDirect";FALSE;FALSE
"2990";"Stop the presses! Play has been suspended at  due to a hornets' nest by court 3";"2018-01-19 12:11:16";"servebot3000";"954325384752979969";0;0;"AusOpen";FALSE;FALSE
"2991";".cilic_marin serving his way into the fourth round for the 5th time at the Australian Open  flexed biceps   ";"2018-01-19 12:11:13";"ExpertTennis";"954325369909280769";0;0;"AusOpen";FALSE;FALSE
"2992";"""Seagull business? Alicia's refusing to answer me"" - @rennaestubbs in reference to Wozniacki cleaning something up on the tennis court before she attempted the next point. Anyway, Bertens hits a backhand winner to hold for 1-3. ";"2018-01-19 12:10:46";"MasterMind5991";"954325258659508224";0;0;"AusOpen";FALSE;FALSE
"2993";"Well in @kyle8edmund. My brother reliably informs me he'll be top 8 if he wins the tournament. Why not eh?  #BackTheBrits";"2018-01-19 12:10:39";"Davey_Stu";"954325225906360322";0;0;"AusOpen BackTheBrits";FALSE;FALSE
"2994";"Some great hitting between Anett &amp; Jelena tonight @wta @AustralianOpen ";"2018-01-19 12:10:33";"JohnnyGtree";"954325202233536512";0;0;"AusOpen";FALSE;FALSE
"2995";"Damn  ";"2018-01-19 12:10:30";"mickybellic";"954325188895625216";0;0;"AusOpen";FALSE;TRUE
"2996";"Penko should buy a first serve with all that Rolex money  face with tears of joy  face with tears of joy ";"2018-01-19 12:10:24";"divyajain52";"954325164908470277";0;0;"AusOpen";FALSE;FALSE
"2997";"Unlucky @tsonga7, but deserved win by @NickKyrgios and spoke very well after the game as well  tennis  Will Smith in the crowd = unreal  smiling face with heart-eyes   #FreshPrince";"2018-01-19 12:10:22";"izzygiuro";"954325157396414469";1;0;"AusOpen FreshPrince";FALSE;FALSE
"2998";"I know we take the tennis seriously in Australia but I think this is a little over the top @Channel7  ";"2018-01-19 12:10:18";"timboss1983";"954325141076389888";0;0;"AusOpen";FALSE;FALSE
"2999";" Spain #Nadal Stats  face with open mouth   ";"2018-01-19 12:10:12";"MaximeLHERBAT";"954325114841128961";0;0;"Nadal AusOpen";FALSE;FALSE
"3000";"Ostapenko and Kontaveit - who wins this game?!?  Great to watch!  ";"2018-01-19 12:10:11";"lizgarraway";"954325111623970816";1;0;"AusOpen";FALSE;FALSE
"3001";"Wozniacki goes long with the return. A game point for Bertens here ";"2018-01-19 12:09:57";"MasterMind5991";"954325053398597632";0;0;"AusOpen";FALSE;FALSE
"3002";"#Ostapenko needs to improve her service to win this  match against #Kontavit...! ";"2018-01-19 12:09:52";"ganezspn";"954325032209141760";0;0;"Ostapenko AusOpen Kontavit";FALSE;FALSE
